district_id,state,district_name,longitude,latitude,new_student_cases,cumulative_student_cases,new_staff_cases,cumulative_staff_cases,other_new,other_cumulative,Link
4833030,TX,NORTH ZULCH ISD,-96.10911,30.914945,,,,,,,
4833090,TX,NORTHSIDE ISD,-99.299089,34.30558,,,,,,,
4833120,TX,NORTHSIDE ISD,-98.601029,29.491193,,,,,,,
4833180,TX,NORTHWEST ISD,-97.300386,33.022598,,,,,,,
4833240,TX,NUECES CANYON CISD,-100.03601,29.72673,,,,,,,
4833270,TX,NURSERY ISD,-97.09912,28.92457,,,,,,,
4833390,TX,O'DONNELL ISD,-101.83055,32.967845,,,,,,,
4833340,TX,OAKWOOD ISD,-95.852991,31.587135,,,,,,,
4833360,TX,ODEM-EDROY ISD,-97.589266,27.951186,,,,,,,
4833420,TX,OGLESBY ISD,-97.51227,31.420796,,,,,,,
4833570,TX,OLFEN ISD,-99.960968,31.610174,,,,,,,
4833630,TX,OLNEY ISD,-98.763304,33.369621,,,,,,,
4833660,TX,OLTON ISD,-102.117945,34.1883,,,,,,,
4833690,TX,ONALASKA ISD,-95.1399,30.83356,,,,,,,
4833720,TX,ORANGE GROVE ISD,-97.937415,27.9582,2,5,0,2,,,https://www.ogisd.net/apps/pages/index.jsp?uREC_ID=1695595&type=d&pREC_ID=2060236
4833780,TX,ORANGEFIELD ISD,-93.85546,30.073154,,,,,,,
4833840,TX,ORE CITY ISD,-94.720601,32.806356,,,,,,,
4833870,TX,OVERTON ISD,-94.978416,32.274876,,,,,,,
4833900,TX,PADUCAH ISD,-100.303443,34.013966,,,,,,,
4833960,TX,PAINT CREEK ISD,-99.67471,33.062758,,,,,,,
4833980,TX,PAINT ROCK ISD,-99.742255,31.548785,,,,,,,
4834020,TX,PALACIOS ISD,-96.227889,28.712221,,,,,,,
4834050,TX,PALESTINE ISD,-95.618873,31.758332,,,,,,,
4834110,TX,PALMER ISD,-96.66668,32.43232,,,,,,,
4834140,TX,PALO PINTO ISD,-98.295683,32.657959,,,,,,,
4834170,TX,PAMPA ISD,-100.971984,35.54732,,,,,,,
4834230,TX,PANHANDLE ISD,-101.42971,35.32622,,,,,,,
4800007,TX,PANTHER CREEK CISD,-99.550907,31.637898,,,,,,,
4834260,TX,PARADISE ISD,-97.694155,33.144803,,,,,,,
4834290,TX,PARIS ISD,-95.536132,33.655228,,,,,,,
4834320,TX,PASADENA ISD,-95.190988,29.677085,,,,,,,
4834380,TX,PATTON SPRINGS ISD,-100.817036,33.76413,,,,,,,
4834410,TX,PAWNEE ISD,-98.002689,28.65509,,,,,,,
4834440,TX,PEARLAND ISD,-95.28371,29.56476,4,4,,,,,https://www.pearlandisd.org/coviddashboard?fbclid=IwAR1w3bgAczAS2gK9K8zB5rD0taTg2O7rbBlhidGMI5RSHAt2tcek_d-Hog8
4834470,TX,PEARSALL ISD,-99.083504,28.898679,,,,,,,
4834500,TX,PEASTER ISD,-97.81069,32.79027,,,,,,,
4834550,TX,PECOS-BARSTOW-TOYAH ISD,-103.495345,31.42049,,,,,,,
4834560,TX,PENELOPE ISD,-96.927735,31.862724,,,,,,,
4834630,TX,PERRIN-WHITT CISD,-98.069353,33.035516,,,,,,,
4834650,TX,PERRYTON ISD,-100.80833,36.37349,,,,,,,
4834680,TX,PETERSBURG ISD,-101.59787,33.86764,,,,,,,
4834710,TX,PETROLIA CISD,-98.28172,34.04818,,,,,,,
4834770,TX,PETTUS ISD,-97.803005,28.61786,,,,,,,
4834800,TX,PEWITT CISD,-94.7592,33.17351,,,,,,,
4834830,TX,PFLUGERVILLE ISD,-97.636216,30.447123,,,,,,,
4834860,TX,PHARR-SAN JUAN-ALAMO ISD,-98.18208,26.193065,,,,,,,
4834920,TX,PILOT POINT ISD,-96.954523,33.388927,,,,,,,
4834980,TX,PINE TREE ISD,-94.76456,32.56085,,,,,,,
4835010,TX,PITTSBURG ISD,-94.968775,32.995316,,,,,,,
4835040,TX,PLAINS ISD,-102.956725,33.140215,,,,,,,
4835070,TX,PLAINVIEW ISD,-101.7018,34.18802,,,,,,,
4835100,TX,PLANO ISD,-96.746135,33.018521,,,,,,,
4835130,TX,PLEASANT GROVE ISD,-94.125888,33.482403,,,,,,,
4835190,TX,PLEASANTON ISD,-98.49287,28.966113,,,,,,,
4841580,TX,PLEMONS-STINNETT-PHILLIPS CISD,-101.49676,35.91797,,,,,,,
4835250,TX,POINT ISABEL ISD,-97.219302,26.071181,,,,,,,
4835310,TX,PONDER ISD,-97.290341,33.183531,,,,,,,
4835340,TX,POOLVILLE ISD,-97.862,32.971325,,,,,,,
4835370,TX,PORT ARANSAS ISD,-97.060782,27.830856,,,,,,,
4835400,TX,PORT ARTHUR ISD,-93.92949,29.89941,,,,,,,
4835430,TX,PORT NECHES-GROVES ISD,-93.952601,29.991698,,,,,,,
4835490,TX,POST ISD,-101.379593,33.18591,,,,,,,
4835520,TX,POTEET ISD,-98.57761,29.04179,,,,,,,
4835550,TX,POTH ISD,-98.147836,28.928444,,,,,,,
4835580,TX,POTTSBORO ISD,-96.67431,33.850575,,,,,,,
4835700,TX,PRAIRIE LEA ISD,-97.753425,29.732035,,,,,,,
4835730,TX,PRAIRIE VALLEY ISD,-97.722486,33.892109,,,,,,,
4835740,TX,PRAIRILAND ISD,-95.390831,33.5737,,,,,,,
4835760,TX,PREMONT ISD,-98.124685,27.360085,,,,,,,
4835800,TX,PRESIDIO ISD,-104.36268,29.56122,,,,,,,
4835820,TX,PRIDDY ISD,-98.544725,31.59741,,,,,,,
4835850,TX,PRINCETON ISD,-96.491685,33.177811,,,,,,,
4835890,TX,PRINGLE-MORSE CISD,-101.522605,35.9654,,,,,,,
4835910,TX,PROGRESO ISD,-97.956674,26.087003,,,,,,,
4836000,TX,PROSPER ISD,-96.799928,33.242471,4,4,,,,,https://www.prosper-isd.net/domain/5970
4836180,TX,QUANAH ISD,-99.74325,34.29262,,,,,,,
4836210,TX,QUEEN CITY ISD,-94.14687,33.148755,,,,,,,
4836240,TX,QUINLAN ISD,-96.130488,32.909303,,,,,,,
4836300,TX,QUITMAN ISD,-95.421248,32.795956,,,,,,,
4836360,TX,RAINS ISD,-95.767155,32.8762,,,,,,,
4836390,TX,RALLS ISD,-101.380819,33.674311,,,,,,,
4836420,TX,RAMIREZ CSD,-98.411917,27.346136,,,,,,,
4836450,TX,RANDOLPH FIELD ISD,-98.30312,29.54809,,,,,,,
4836480,TX,RANGER ISD,-98.651634,32.471249,,,,,,,
4836510,TX,RANKIN ISD,-101.942155,31.22389,,,,,,,
4836540,TX,RAYMONDVILLE ISD,-97.778348,26.467032,,,,,,,
4836570,TX,REAGAN COUNTY ISD,-101.451379,31.201147,,,,,,,
4836630,TX,RED LICK ISD,-94.17455,33.465788,,,,,,,
4836660,TX,RED OAK ISD,-96.82681,32.53178,,,,,,,
4836750,TX,REDWATER ISD,-94.25242,33.36217,,,,,,,
4836780,TX,REFUGIO ISD,-97.275746,28.314327,,,,,,,
4836930,TX,RICARDO ISD,-97.854576,27.421525,,,,,,,
4836970,TX,RICE CISD,-96.462921,29.569187,,,,,,,
4836960,TX,RICE ISD,-96.491238,32.233276,,,,,,,
4836990,TX,RICHARDS ISD,-95.842481,30.538661,,,,,,,
4837020,TX,RICHARDSON ISD,-96.732802,32.945333,,,,,,,
4837080,TX,RICHLAND SPRINGS ISD,-98.951799,31.269231,,,,,,,
4837110,TX,RIESEL ISD,-96.91581,31.476569,,,,,,,
4837140,TX,RIO GRANDE CITY CISD,-98.807969,26.376253,,,,,,,
4837170,TX,RIO HONDO ISD,-97.580116,26.235004,,,,,,,
4837200,TX,RIO VISTA ISD,-97.37644,32.235595,,,,,,,
4837230,TX,RISING STAR ISD,-98.96487,32.10432,,,,,,,
4837260,TX,RIVER ROAD ISD,-101.83319,35.307374,,,,,,,
4842120,TX,RIVERCREST ISD,-95.165213,33.416682,,,,,,,
4837320,TX,RIVIERA ISD,-97.809181,27.29757,,,,,,,
4837380,TX,ROBERT LEE ISD,-100.486425,31.900917,,,,,,,
4837410,TX,ROBINSON ISD,-97.124394,31.464584,,,,,,,
4837440,TX,ROBSTOWN ISD,-97.667858,27.797476,,,,,,,
4837470,TX,ROBY CISD,-100.38203,32.745905,,,,,,,
4837500,TX,ROCHELLE ISD,-99.20883,31.22286,,,,,,,
4837590,TX,ROCKDALE ISD,-97.004175,30.65433,,,,,,,
4800003,TX,ROCKSPRINGS ISD,-100.019435,30.075444,,,,,,,
4837650,TX,ROCKWALL ISD,-96.445365,32.935352,12,12,7,7,,,https://www.rockwallisd.com/COVID19Dashboard
4837710,TX,ROGERS ISD,-97.22907,30.93327,,,,,,,
4837740,TX,ROMA ISD,-99.01603,26.409865,,,,,,,
4837800,TX,ROOSEVELT ISD,-101.674759,33.582966,,,,,,,
4837830,TX,ROPES ISD,-102.153623,33.4136,,,,,,,
4837860,TX,ROSCOE COLLEGIATE ISD,-100.53984,32.43972,,,,,,,
4837900,TX,ROSEBUD-LOTT ISD,-96.9748,31.0752,,,,,,,
4838040,TX,ROTAN ISD,-100.464676,32.852166,,,,,,,
4838080,TX,ROUND ROCK ISD,-97.696934,30.511843,,,,,,,
4838100,TX,ROUND TOP-CARMINE ISD,-96.68746,30.149315,,,,,,,
4838190,TX,ROYAL ISD,-95.997497,29.823265,,,,,,,
4838220,TX,ROYSE CITY ISD,-96.316309,32.987769,,,,,,,
4838280,TX,RULE ISD,-99.893933,33.17883,,,,,,,
4838310,TX,RUNGE ISD,-97.711815,28.886085,,,,,,,
4838360,TX,RUSK ISD,-95.14928,31.797047,,,,,,,
4838400,TX,S AND S CISD,-96.816015,33.781245,,,,,,,
4838430,TX,SABINAL ISD,-99.466445,29.32313,,,,,,,
4838460,TX,SABINE ISD,-94.97051,32.449929,,,,,,,
4838490,TX,SABINE PASS ISD,-93.93736,29.74349,,,,,,,
4838520,TX,SAINT JO ISD,-97.52286,33.69495,,,,,,,
4838580,TX,SALADO ISD,-97.532673,30.952641,,,,,,,
4838610,TX,SALTILLO ISD,-95.32797,33.179765,,,,,,,
4838640,TX,SAM RAYBURN ISD,-96.104412,33.767599,,,,,,,
4838700,TX,SAN ANGELO ISD,-100.455564,31.43291,,,,,,,
4838730,TX,SAN ANTONIO ISD,-98.487441,29.41746,,,,,,,
4838760,TX,SAN AUGUSTINE ISD,-94.125395,31.535644,,,,,,,
4838790,TX,SAN BENITO CISD,-97.628537,26.131216,,,,,,,
4838820,TX,SAN DIEGO ISD,-98.244936,27.755063,,,,,,,
4838850,TX,SAN ELIZARIO ISD,-106.27353,31.594565,,,,,,,
4838900,TX,SAN FELIPE-DEL RIO CISD,-100.901765,29.38495,,,,,,,
4838910,TX,SAN ISIDRO ISD,-98.455928,26.717015,,,,,,,
4838970,TX,SAN MARCOS CISD,-97.96092,29.86359,,,,,,,
4839000,TX,SAN PERLITA ISD,-97.83369,26.585614,,,,,,,
4839030,TX,SAN SABA ISD,-98.727725,31.19583,,,,,,,
4839060,TX,SAN VICENTE ISD,-103.191715,29.343572,,,,,,,
4839120,TX,SANDS CISD,-101.715028,32.527227,,,,,,,
4839150,TX,SANFORD-FRITCH ISD,-101.58985,35.64119,,,,,,,
4839180,TX,SANGER ISD,-97.174842,33.363165,,,,,,,
4839210,TX,SANTA ANNA ISD,-99.323527,31.737273,,,,,,,
4839270,TX,SANTA FE ISD,-95.08377,29.371095,,,,,,,
4839300,TX,SANTA GERTRUDIS ISD,-97.85543,27.51574,,,,,,,
4839330,TX,SANTA MARIA ISD,-97.84686,26.080485,,,,,,,
4839360,TX,SANTA ROSA ISD,-97.825365,26.25362,,,,,,,
4839390,TX,SANTO ISD,-98.1222,32.66202,,,,,,,
4839450,TX,SAVOY ISD,-96.369056,33.600177,,,,,,,
4839480,TX,SCHERTZ-CIBOLO-U CITY ISD,-98.262554,29.563627,,,,,,,
4839510,TX,SCHLEICHER ISD,-100.59649,30.86266,,,,,,,
4839540,TX,SCHULENBURG ISD,-96.90758,29.68609,,,,,,,
4839570,TX,SCURRY-ROSSER ISD,-96.404801,32.492173,,,,,,,
4839600,TX,SEAGRAVES ISD,-102.566075,32.944755,,,,,,,
4839630,TX,SEALY ISD,-96.170236,29.767121,,,,,,,
4839690,TX,SEGUIN ISD,-97.947621,29.580103,,,,,,,
4839750,TX,SEMINOLE ISD,-102.65122,32.717662,,,,,,,
4839780,TX,SEYMOUR ISD,-99.26557,33.593062,,,,,,,
4839870,TX,SHALLOWATER ISD,-101.993303,33.692717,,,,,,,
4839900,TX,SHAMROCK ISD,-100.240206,35.213991,,,,,,,
4839930,TX,SHARYLAND ISD,-98.284996,26.212975,,,,,,,
4839960,TX,SHELBYVILLE ISD,-93.843329,31.754109,,,,,,,
4839990,TX,SHELDON ISD,-95.20783,29.886624,,,,,,,
4840020,TX,SHEPHERD ISD,-94.997635,30.495977,,,,,,,
4840080,TX,SHERMAN ISD,-96.60695,33.66047,,,,,,,
4840110,TX,SHINER ISD,-97.173805,29.43167,,,,,,,
4840170,TX,SIDNEY ISD,-98.739216,31.953027,,,,,,,
4840200,TX,SIERRA BLANCA ISD,-105.244305,31.27462,,,,,,,
4840230,TX,SILSBEE ISD,-94.184738,30.345746,,,,,,,
4840290,TX,SILVERTON ISD,-101.30672,34.471335,,,,,,,
4840320,TX,SIMMS ISD,-94.514562,33.349492,,,,,,,
4840350,TX,SINTON ISD,-97.5352,28.05178,,,,,,,
4840380,TX,SIVELLS BEND ISD,-97.223743,33.866411,,,,,,,
4840410,TX,SKIDMORE-TYNAN ISD,-97.687625,28.253717,,,,,,,
4840440,TX,SLATON ISD,-101.641717,33.436555,,,,,,,
4840470,TX,SLIDELL ISD,-97.389345,33.356344,,,,,,,
4840500,TX,SLOCUM ISD,-95.463073,31.633936,,,,,,,
4840550,TX,SMITHVILLE ISD,-97.15157,30.00559,,,,,,,
4840590,TX,SMYER ISD,-102.16377,33.58381,,,,,,,
4840620,TX,SNOOK ISD,-96.442955,30.46443,,,,,,,
4840650,TX,SNYDER ISD,-100.930737,32.704839,,,,,,,
4840710,TX,SOCORRO ISD,-106.270841,31.700005,,,,,,,
4840740,TX,SOMERSET ISD,-98.656139,29.226783,,,,,,,
4840770,TX,SOMERVILLE ISD,-96.638446,30.317352,,,,,,,
4840800,TX,SONORA ISD,-100.641685,30.565797,,,,,,,
4840680,TX,SOUTH SAN ANTONIO ISD,-98.611445,29.355571,,,,,,,
4837150,TX,SOUTH TEXAS ISD,-97.942175,26.156131,,,,,,,
4840890,TX,SOUTHLAND ISD,-101.552986,33.360791,,,,,,,
4840920,TX,SOUTHSIDE ISD,-98.474387,29.242169,,,,,,,
4840950,TX,SOUTHWEST ISD,-98.669997,29.308887,,,,,,,
4841010,TX,SPEARMAN ISD,-101.18764,36.186502,,,,,,,
4841070,TX,SPLENDORA ISD,-95.200225,30.248019,,,,,,,
4841100,TX,SPRING BRANCH ISD,-95.514097,29.782439,6,6,6,6,,,https://covid19.springbranchisd.com/dashboard
4841130,TX,SPRING CREEK ISD,-101.179035,35.575406,,,,,,,
4841190,TX,SPRING HILL ISD,-94.795239,32.56145,,,,,,,
4841220,TX,SPRING ISD,-95.445624,30.007472,1,1,6,11,,,https://www.springisd.org/covidtracker
4841250,TX,SPRINGLAKE-EARTH ISD,-102.407695,34.232925,,,,,,,
4841280,TX,SPRINGTOWN ISD,-97.682802,32.970769,,,,,,,
4800002,TX,SPUR ISD,-100.857088,33.479075,,,,,,,
4841340,TX,SPURGER ISD,-94.16761,30.613401,,,,,,,
4841350,TX,STAFFORD MSD,-95.543841,29.600692,,,,,,,
4841400,TX,STAMFORD ISD,-99.79441,32.939788,,,,,,,
4841430,TX,STANTON ISD,-101.801043,32.123247,,,,,,,
4841520,TX,STEPHENVILLE ISD,-98.236923,32.218055,,,,,,,
4841550,TX,STERLING CITY ISD,-101.235305,31.96758,,,,,,,
4841610,TX,STOCKDALE ISD,-97.960685,29.23406,,,,,,,
4841670,TX,STRATFORD ISD,-102.065595,36.323415,,,,,,,
4841700,TX,STRAWN ISD,-98.498713,32.550365,,,,,,,
4841760,TX,SUDAN ISD,-102.524455,34.06444,,,,,,,
4841790,TX,SULPHUR BLUFF ISD,-95.39697,33.332745,,,,,,,
4841820,TX,SULPHUR SPRINGS ISD,-95.608757,33.139348,,,,,,,
4841850,TX,SUNDOWN ISD,-102.48877,33.45642,,,,,,,
4841880,TX,SUNNYVALE ISD,-96.558332,32.794517,,,,,,,
4841910,TX,SUNRAY ISD,-101.824565,36.020495,,,,,,,
4841970,TX,SWEENY ISD,-95.706239,29.047709,,,,,,,
4842000,TX,SWEET HOME ISD,-97.073115,29.344695,,,,,,,
4842030,TX,SWEETWATER ISD,-100.400793,32.470465,,,,,,,
4842060,TX,TAFT ISD,-97.392255,27.985238,,,,,,,
4842090,TX,TAHOKA ISD,-101.81887,33.18457,,,,,,,
4842210,TX,TARKINGTON ISD,-94.962043,30.310188,,,,,,,
4842240,TX,TATUM ISD,-94.518768,32.323684,,,,,,,
4842280,TX,TAYLOR ISD,-97.414036,30.594766,,,,,,,
4842300,TX,TEAGUE ISD,-96.276436,31.629915,,,,,,,
4842330,TX,TEMPLE ISD,-97.33947,31.10109,,,,,,,
4842360,TX,TENAHA ISD,-94.24423,31.945095,,,,,,,
4842390,TX,TERLINGUA CSD,-103.624929,29.3633,,,,,,,
4842420,TX,TERRELL COUNTY ISD,-102.39586,30.144595,,,,,,,
4842450,TX,TERRELL ISD,-96.275981,32.743754,,,,,,,
4842480,TX,TEXARKANA ISD,-94.065562,33.458076,,,,,,,
4842510,TX,TEXAS CITY ISD,-94.92508,29.393,,,,,,,
4842540,TX,TEXHOMA ISD,-101.78369,36.49715,,,,,,,
4842570,TX,TEXLINE ISD,-102.865308,36.276669,,,,,,,
4842630,TX,THORNDALE ISD,-97.207095,30.613855,,,,,,,
4842660,TX,THRALL ISD,-97.295958,30.589053,,,,,,,
4842690,TX,THREE RIVERS ISD,-98.176491,28.456981,,,,,,,
4842720,TX,THREE WAY ISD,-98.027178,32.156015,,,,,,,
4842780,TX,THROCKMORTON COLLEGIATE ISD,-99.179801,33.182857,,,,,,,
4842810,TX,TIDEHAVEN ISD,-96.137692,28.903033,,,,,,,
4842840,TX,TIMPSON ISD,-94.39787,31.90516,,,,,,,
4842870,TX,TIOGA ISD,-96.91426,33.46887,,,,,,,
4842900,TX,TOLAR ISD,-97.920477,32.391438,,,,,,,
4842930,TX,TOM BEAN ISD,-96.486928,33.517787,,,,,,,
4842960,TX,TOMBALL ISD,-95.615196,30.095637,,,,,,,
4842990,TX,TORNILLO ISD,-106.08854,31.447265,,,,,,,
4843110,TX,TRENT ISD,-100.123855,32.4893,,,,,,,
4843140,TX,TRENTON ISD,-96.34261,33.429585,,,,,,,
4843170,TX,TRINIDAD ISD,-96.091304,32.137204,,,,,,,
4843200,TX,TRINITY ISD,-95.321102,30.941667,,,,,,,
4843230,TX,TROUP ISD,-95.11848,32.144045,,,,,,,
4843260,TX,TROY ISD,-97.300715,31.201225,,,,,,,
4843320,TX,TULIA ISD,-101.772534,34.54768,,,,,,,
4843350,TX,TULOSO-MIDWAY ISD,-97.426485,27.798325,,,,,,,
4843400,TX,TURKEY-QUITAQUE ISD,-100.985171,34.372233,,,,,,,
4843470,TX,TYLER ISD,-95.32508,32.3689,,,,,,,
4843530,TX,UNION GROVE ISD,-94.908571,32.579386,,,,,,,
4843560,TX,UNION HILL ISD,-94.979248,32.814033,,,,,,,
4843650,TX,UNITED ISD,-99.479113,27.573073,,,,,,,
4801473,TX,UNIVERSITY OF TEXAS AT AUSTIN H S,-97.742399,30.27961,,,,,,,
4843680,TX,UTOPIA ISD,-99.5271,29.61504,,,,,,,
4843720,TX,UVALDE CISD,-99.78605,29.2092,,,,,,,
4843740,TX,VALENTINE ISD,-104.50206,30.589125,,,,,,,
4843760,TX,VALLEY MILLS ISD,-97.454084,31.657032,,,,,,,
4843800,TX,VALLEY VIEW ISD,-98.21922,26.108944,,,,,,,
4843860,TX,VALLEY VIEW ISD,-97.1632,33.482573,,,,,,,
4843890,TX,VAN ALSTYNE ISD,-96.579804,33.429464,,,,,,,
4843920,TX,VAN ISD,-95.631856,32.528245,,,,,,,
4843950,TX,VAN VLECK ISD,-95.891208,29.019497,,,,,,,
4843980,TX,VEGA ISD,-102.42458,35.2477,,,,,,,
4844010,TX,VENUS ISD,-97.10237,32.432155,,,,,,,
4844040,TX,VERIBEST ISD,-100.25914,31.47655,,,,,,,
4844110,TX,VERNON ISD,-99.283474,34.152689,,,,,,,
4844150,TX,VICTORIA ISD,-97.00697,28.79695,,,,,,,
4844160,TX,VIDOR ISD,-94.013566,30.127308,,,,,,,
4844250,TX,VYSEHRAD ISD,-97.018138,29.43572,,,,,,,
4844280,TX,WACO ISD,-97.12656,31.553095,,,,,,,
4844310,TX,WAELDER ISD,-97.297665,29.69494,,,,,,,
4844370,TX,WALCOTT ISD,-102.816229,34.929046,,,,,,,
4844410,TX,WALL ISD,-100.245745,31.37309,,,,,,,
4844430,TX,WALLER ISD,-95.924598,30.062415,,,,,,,
4844490,TX,WALNUT BEND ISD,-97.08793,33.70364,,,,,,,
4844520,TX,WALNUT SPRINGS ISD,-97.747995,32.058226,,,,,,,
4844580,TX,WARREN ISD,-94.40891,30.615889,,,,,,,
4844670,TX,WASKOM ISD,-94.061475,32.47794,,,,,,,
4844710,TX,WATER VALLEY ISD,-100.721555,31.670675,,,,,,,
4844730,TX,WAXAHACHIE ISD,-96.850942,32.393135,3,3,6,6,,,https://www.wisd.org/apps/pages/COVIDDashboard
4844800,TX,WEATHERFORD ISD,-97.812167,32.746729,,,,,9,11,https://www.weatherfordisd.com/apps/pages/index.jsp?uREC_ID=1703763&type=d&pREC_ID=2032571
4844810,TX,WEBB CISD,-98.83699,27.42996,,,,,,,
4844820,TX,WEIMAR ISD,-96.787055,29.70333,,,,,,,
4844890,TX,WELLINGTON ISD,-100.21715,34.849123,,,,,,,
4844910,TX,WELLMAN-UNION CISD,-102.42525,33.04608,,,,,,,
4844940,TX,WELLS ISD,-94.93844,31.48555,,,,,,,
4844960,TX,WESLACO ISD,-97.995608,26.181125,,,,,,,
4845000,TX,WEST HARDIN COUNTY CISD,-94.561766,30.258306,,,,,,,
4845040,TX,WEST ISD,-97.09554,31.80326,,,,,,,
4845090,TX,WEST ORANGE-COVE CISD,-93.73668,30.0931,,,,,,,
4845120,TX,WEST OSO ISD,-97.451768,27.757074,,,,,,,
4845150,TX,WEST RUSK COUNTY CONSOLIDATED ISD,-94.925578,32.280574,,,,,,,
4845180,TX,WEST SABINE ISD,-93.979227,31.250303,,,,,,,
4845210,TX,WESTBROOK ISD,-101.020297,32.375651,,,,,,,
4845240,TX,WESTHOFF ISD,-97.471072,29.193985,,,,,,,
4845330,TX,WESTPHALIA ISD,-97.116265,31.12077,,,,,,,
4843290,TX,WESTWOOD ISD,-95.63011,31.77344,,,,,,,
4845380,TX,WHARTON ISD,-96.092781,29.329477,,,,,,,
4845420,TX,WHEELER ISD,-100.24916,35.44474,,,,,,,
4845450,TX,WHITE DEER ISD,-101.136731,35.448165,,,,,,,
4845480,TX,WHITE OAK ISD,-94.861898,32.531723,,,,,,,
4845540,TX,WHITE SETTLEMENT ISD,-97.450592,32.759374,,,,,,,
4845570,TX,WHITEFACE CISD,-102.61543,33.60004,,,,,,,
4845600,TX,WHITEHOUSE ISD,-95.225663,32.227856,,,,,,,
4845630,TX,WHITESBORO ISD,-96.910689,33.663933,,,,,,,
4845670,TX,WHITEWRIGHT ISD,-96.39728,33.510675,,,,,,,
4845690,TX,WHITHARRAL ISD,-102.3278,33.74051,,,,,,,
4845720,TX,WHITNEY ISD,-97.32235,31.95142,,,,,,,
4845780,TX,WICHITA FALLS ISD,-98.491175,33.90882,8,8,8,8,,,https://www.wfisd.net/domain/4626
4845840,TX,WILDORADO ISD,-102.203225,35.20813,,,,,,,
4845900,TX,WILLIS ISD,-95.483162,30.427243,,,,,,,
4845950,TX,WILLS POINT ISD,-96.011148,32.708397,,,,,,,
4845990,TX,WILSON ISD,-101.725605,33.31963,,,,,,,
4800009,TX,WIMBERLEY ISD,-98.113434,30.006087,,,,,,,
4800291,TX,WINDHAM SCHOOL DISTRICT,-95.55332,30.7251,,,,,,,
4846080,TX,WINDTHORST ISD,-98.437705,33.57441,,,,,,,
4846170,TX,WINK-LOVING ISD,-103.157311,31.755211,,,,,,,
4846200,TX,WINNSBORO ISD,-95.287201,32.959936,,,,,,,
4846230,TX,WINONA ISD,-95.182822,32.49165,,,,,,,
4846260,TX,WINTERS ISD,-99.961332,31.96518,,,,,,,
4846320,TX,WODEN ISD,-94.53114,31.506505,,,,,,,
4846350,TX,WOLFE CITY ISD,-96.075586,33.367539,,,,,,,
4846380,TX,WOODSBORO ISD,-97.318675,28.237235,,,,,,,
4846410,TX,WOODSON ISD,-99.054615,33.017105,,,,,,,
4846440,TX,WOODVILLE ISD,-94.415817,30.779303,,,,,,,
4846470,TX,WORTHAM ISD,-96.464441,31.785991,,,,,,,
4846500,TX,WYLIE ISD,-99.774495,32.373972,,,,,,,
4846530,TX,WYLIE ISD,-96.541225,33.011475,,,,,,,
4846590,TX,YANTIS ISD,-95.575959,32.930513,,,,,,,
4846620,TX,YOAKUM ISD,-97.14134,29.291681,,,,,,,
4846650,TX,YORKTOWN ISD,-97.498406,28.984051,,,,,,,
4846680,TX,YSLETA ISD,-106.357544,31.762974,,,,,,,
4846710,TX,ZAPATA COUNTY ISD,-99.267811,26.909239,,,,,,,
4846740,TX,ZAVALLA ISD,-94.421137,31.158609,,,,,,,
4846770,TX,ZEPHYR ISD,-98.794137,31.67634,,,,,,,
4900030,UT,Alpine District,-111.795856,40.388478,0,0,0,0,0,0,
4900060,UT,Beaver District,-112.641225,38.27805,0,0,0,0,0,0,
4900090,UT,Box Elder District,-112.016219,41.491119,0,0,0,0,0,0,
4900120,UT,Cache District,-111.831898,41.775903,0,0,0,0,0,0,
4900142,UT,Canyons District,-111.881726,40.581405,0,0,0,0,0,0,
4900150,UT,Carbon District,-110.815488,39.606026,0,0,0,0,0,0,
4900180,UT,Daggett District,-109.71982,40.984609,0,0,0,0,0,0,
4900210,UT,Davis District,-111.90654,41.0034,,,,,,,
4900240,UT,Duchesne District,-109.976813,40.302108,,,,,,,
4900270,UT,Emery District,-110.96459,39.327225,,,,,,,
4900300,UT,Garfield District,-112.43446,37.822755,,,,,,,
4900330,UT,Grand District,-109.542975,38.56926,,,,,,,
4900360,UT,Granite District,-111.888288,40.715914,53,53,15,15,,,https://docs.google.com/spreadsheets/d/1gyYokXmas6pxrRSGrfZaH6Yt8Ka4ya7RXPLGhrgg66E/edit#gid=0
4900390,UT,Iron District,-113.087298,37.659633,,,,,,,
4900420,UT,Jordan District,-111.982868,40.617361,19,19,,,,43,https://www.msn.com/en-us/news/us/after-17-covid-19-cases-riverton-high-to-close-thursday-friday-for-deep-cleaning-but-will-resume-full-schedule-monday/ar-BB197WgV?ocid=hplocalnews
4900450,UT,Juab District,-111.8296,39.717263,,,,,,,
4900480,UT,Kane District,-112.524857,37.035811,,,,,,,
4900510,UT,Logan City District,-111.837636,41.731537,,,,,,,
4900540,UT,Millard District,-112.56843,39.359728,,,,,,,
4900570,UT,Morgan District,-111.676646,41.03836,,,,,,,
4900600,UT,Murray District,-111.89903,40.660639,,,,,,,
4900630,UT,Nebo District,-111.654908,40.10498,,,,,,,
4900660,UT,North Sanpete District,-111.460159,39.536569,,,,,,,
4900690,UT,North Summit District,-111.395007,40.914939,,,,,,,
4900720,UT,Ogden City District,-111.959059,41.231956,,,,,,,
4900750,UT,Park City District,-111.487818,40.668316,,,,,,,
4900780,UT,Piute District,-112.220075,38.24512,,,,,,,
